TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] RF Serving PCI,5G KPI SCell[2] RF NR-ARFCN,5G KPI SCell[2] RF Frequency [MHz],5G KPI SCell[2] RF Serving PCI-SSB Idx,5G KPI SCell[2] RF Serving SSB Idx,5G KPI SCell[2] RF Serving SS-RSRP [dBm],5G KPI SCell[2] RF Serving SS-RSRQ [dB],5G KPI SCell[2] RF Best Beam SSB Idx,5G KPI SCell[2] RF Best Beam SS-RSRP [dBm],5G KPI SCell[2] RF Best Beam SS-RSRQ [dB],5G KPI SCell[2] RF Best Beam State,5G KPI SCell[2] RF Neighbor Top1 PCI,5G KPI SCell[2] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[2] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[2] RF Neighbor Top2 PCI,5G KPI SCell[2] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[2] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] RF Serving PCI,5G KPI SCell[3] RF NR-ARFCN,5G KPI SCell[3] RF Frequency [MHz],5G KPI SCell[3] RF Serving PCI-SSB Idx,5G KPI SCell[3] RF Serving SSB Idx,5G KPI SCell[3] RF Serving SS-RSRP [dBm],5G KPI SCell[3] RF Serving SS-RSRQ [dB],5G KPI SCell[3] RF Best Beam SSB Idx,5G KPI SCell[3] RF Best Beam SS-RSRP [dBm],5G KPI SCell[3] RF Best Beam SS-RSRQ [dB],5G KPI SCell[3] RF Best Beam State,5G KPI SCell[3] RF Neighbor Top1 PCI,5G KPI SCell[3] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[3] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[3] RF Neighbor Top2 PCI,5G KPI SCell[3] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[3] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] RF Serving PCI,5G KPI SCell[4] RF NR-ARFCN,5G KPI SCell[4] RF Frequency [MHz],5G KPI SCell[4] RF Serving PCI-SSB Idx,5G KPI SCell[4] RF Serving SSB Idx,5G KPI SCell[4] RF Serving SS-RSRP [dBm],5G KPI SCell[4] RF Serving SS-RSRQ [dB],5G KPI SCell[4] RF Best Beam SSB Idx,5G KPI SCell[4] RF Best Beam SS-RSRP [dBm],5G KPI SCell[4] RF Best Beam SS-RSRQ [dB],5G KPI SCell[4] RF Best Beam State,5G KPI SCell[4] RF Neighbor Top1 PCI,5G KPI SCell[4] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[4] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[4] RF Neighbor Top2 PCI,5G KPI SCell[4] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[4] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] RF Serving PCI,5G KPI SCell[5] RF NR-ARFCN,5G KPI SCell[5] RF Frequency [MHz],5G KPI SCell[5] RF Serving PCI-SSB Idx,5G KPI SCell[5] RF Serving SSB Idx,5G KPI SCell[5] RF Serving SS-RSRP [dBm],5G KPI SCell[5] RF Serving SS-RSRQ [dB],5G KPI SCell[5] RF Best Beam SSB Idx,5G KPI SCell[5] RF Best Beam SS-RSRP [dBm],5G KPI SCell[5] RF Best Beam SS-RSRQ [dB],5G KPI SCell[5] RF Best Beam State,5G KPI SCell[5] RF Neighbor Top1 PCI,5G KPI SCell[5] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[5] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:07:32.900000,-71.089630,42.334789,-71.089630,42.334790,16:07:30,0,0,0.00,0.00,1,2,,,,,,,,,,,,120kHz,,,,,,,,24.76,,,,,-65.00,62.00,-1.51,-4.78,-28.00,,,,,,,,0.00,10.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,23,22.61,4,4.00,,8,26.36,,0.050,17.394,1,1,0.050,16.115,,,,,,,,,,,,,-23.00,,,,,,,,,,,,,,,,0.000,12.171,,0.000,11.609,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,9.64,,,0.050,29.565,0.050,27.724,,,,,,,,
2023-03-01 16:07:33.000000,-71.089630,42.334789,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.13,-10.38,,3,-66.13,-10.38,Serving Beam,-65.00,62.00,-0.83,-4.89,,-0.18,369,-85.56,-11.22,370,-97.14,-15.64,0.00,10.81,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.98,4,4.00,0.53,66,40.57,3.21,0.048,34.036,1,1,0.048,30.429,371,2074999,27749.96,,371_3,3,-78.19,-10.37,3,-78.19,-10.37,Serving Beam,,369,-88.93,-10.84,370,-105.34,-15.99,,,,,,,,,,0.000,,,0.000,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,10.81,0.53,3.73,0.048,34.036,0.048,30.429,0.000,25.584,0.000,25.497,,,,
2023-03-01 16:07:33.100000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.43,,,,,-65.00,62.00,-0.77,-4.87,,,,,,,,,0.00,5.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.70,4,4.00,,66,37.58,,0.062,24.529,1,1,0.062,22.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,10.664,,0.000,9.756,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,6.33,,,0.062,35.193,0.062,32.527,,,,,,,,
2023-03-01 16:07:33.200000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.24,-10.38,24.93,3,-66.24,-10.38,Serving Beam,-65.00,62.00,-0.19,-4.83,-28.00,,369,-85.51,-11.15,370,-96.77,-15.69,0.00,8.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.07,4,4.00,,66,44.40,,0.042,34.226,1,1,0.042,31.272,371,2074999,27749.96,,371_3,3,-78.19,-10.37,3,-78.19,-10.37,Serving Beam,-23.00,369,-88.93,-10.84,370,-105.34,-15.99,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,8.96,,,0.042,34.226,0.042,31.272,,,,,,,,
2023-03-01 16:07:33.300000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.33,-10.38,,3,-66.33,-10.38,Serving Beam,-65.00,62.00,-0.46,-4.97,,,369,-85.69,-11.30,,,,0.00,6.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.55,4,4.00,,58,35.70,,0.062,25.318,1,1,0.062,23.475,371,2074999,27749.96,,371_3,3,-78.04,-10.38,3,-78.04,-10.38,Serving Beam,,369,-88.41,-10.94,370,-105.34,-15.99,,,,,,,,,,0.000,11.163,,0.000,10.740,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,7.23,,,0.062,36.481,0.062,34.215,,,,,0.000,25.564,0,1597752
2023-03-01 16:07:33.400000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.81,,,,,-65.00,62.00,-0.60,-5.22,,,,,,,,,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,23,22.87,4,4.00,,66,41.90,,0.059,30.273,1,1,0.059,28.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,10.00,,,0.059,30.273,0.059,28.537,,,,,,,,
2023-03-01 16:07:33.500000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.30,-10.38,,3,-66.30,-10.38,Serving Beam,-65.00,62.00,-1.12,-4.64,-28.00,,369,-86.14,-11.29,370,-105.43,-16.35,0.00,12.12,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.86,4,4.00,,58,33.24,,0.056,25.266,1,1,0.056,22.522,371,2074999,27749.96,,371_3,3,-78.04,-10.38,3,-78.04,-10.38,Serving Beam,-23.00,369,-88.41,-10.94,370,-108.45,-18.03,,,,,,,,,,0.000,8.659,,0.000,8.290,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,11.11,,,0.056,33.924,0.056,30.812,0.000,25.653,0.000,25.496,,,,
2023-03-01 16:07:33.600000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.29,-10.38,24.60,3,-66.29,-10.38,Serving Beam,-65.00,62.00,-0.59,-4.97,,,369,-85.74,-11.32,370,-105.50,-16.41,0.00,5.63,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.97,4,4.00,,66,39.79,,0.076,31.229,1,1,0.076,30.172,371,2074999,27749.96,,371_3,3,-78.04,-10.38,3,-78.04,-10.38,Serving Beam,,369,-88.41,-10.94,370,-108.45,-18.03,,,,,,,,,,0.000,,,0.000,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,5.63,,,0.076,31.229,0.076,30.172,,,,,,,,
2023-03-01 16:07:33.700000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.97,,,,,-65.00,62.00,-1.09,-5.28,,,,,,,,,0.00,11.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,22.18,4,4.00,,51,32.69,,0.084,27.092,1,1,0.084,25.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,11.859,,0.000,10.742,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,11.96,,,0.084,38.951,0.084,36.067,,,,,,,,
2023-03-01 16:07:33.800000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.26,-10.38,,3,-66.26,-10.38,Serving Beam,-64.65,62.00,-0.56,-5.10,-28.00,,369,-86.13,-11.54,370,-101.05,-15.08,0.00,7.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.98,4,4.00,,66,40.52,,0.087,33.020,1,1,0.087,31.707,371,2074999,27749.96,,371_3,3,-78.04,-10.38,3,-78.04,-10.38,Serving Beam,-23.00,369,-88.41,-10.94,370,-108.45,-18.03,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,7.25,,,0.087,33.020,0.087,31.707,,,,,0.000,25.452,0,1590732
2023-03-01 16:07:33.900000,-71.089630,42.334789,-71.089630,42.334790,16:07:31,0,0,0.00,0.00,1,2,,,,,,,,,,,,120kHz,,,,,,,,24.26,,,,,-64.00,62.00,-1.00,-4.79,,,,,,,,,0.00,12.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.90,4,4.00,,66,37.86,,0.051,30.332,1,1,0.051,28.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,12.86,,,0.051,30.332,0.051,28.081,,,,,,,,
2023-03-01 16:07:34.000000,-71.089630,42.334789,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.09,-10.38,25.16,3,-66.09,-10.38,Serving Beam,-64.75,62.00,-0.42,-4.96,,-0.37,369,-85.96,-11.45,370,-100.54,-15.36,0.00,5.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.87,4,4.00,0.75,66,41.48,3.05,0.060,32.464,1,1,0.060,29.352,371,2074999,27749.96,,371_3,3,-78.04,-10.38,3,-78.04,-10.38,Serving Beam,,369,-88.41,-10.94,370,-102.96,-15.36,,,,,,,,,,0.000,,,0.000,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,5.97,0.75,3.88,0.060,32.464,0.060,29.352,0.000,25.752,0.000,25.565,,,,
2023-03-01 16:07:34.100000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.21,-10.37,,3,-66.21,-10.37,Serving Beam,-64.85,62.00,-0.42,-5.06,,,369,-86.05,-11.46,370,-99.71,-14.38,0.00,8.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.79,4,4.00,,66,38.97,,0.070,30.430,1,1,0.070,28.366,371,2074999,27749.96,,371_3,3,-78.01,-10.35,3,-78.01,-10.35,Serving Beam,,369,-89.02,-11.00,370,-102.96,-15.36,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,8.96,,,0.070,30.430,0.070,28.366,,,,,,,,
2023-03-01 16:07:34.200000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.34,,,,,-64.00,62.00,-0.92,-4.97,-28.00,,,,,,,,0.00,8.62,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,22.06,4,4.00,,55,35.86,,0.086,24.349,1,1,0.086,21.921,,,,,,,,,,,,,-23.00,,,,,,,,,,,,,,,,0.000,11.234,,0.000,9.590,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,10.84,,,0.086,35.583,0.086,31.511,,,,,,,,
2023-03-01 16:07:34.300000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.37,,3,-66.05,-10.37,Serving Beam,-64.00,61.40,-1.06,-5.13,,,369,-85.84,-11.38,370,-100.14,-14.10,0.00,9.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.48,4,4.00,,66,38.23,,0.071,31.625,1,1,0.071,28.790,371,2074999,27749.96,,371_3,3,-78.01,-10.35,3,-78.01,-10.35,Serving Beam,,369,-89.02,-11.00,370,-102.96,-15.36,,,,,,,,,,0.000,1.345,,0.000,1.345,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,9.09,,,0.071,32.970,0.071,30.135,,,,,0.000,25.564,0,1597752
2023-03-01 16:07:34.400000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.13,-10.39,23.98,3,-66.13,-10.39,Serving Beam,-64.75,61.80,-1.22,-5.73,,,369,-85.84,-11.41,370,-100.39,-13.99,0.00,10.17,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.81,4,4.00,,59,35.71,,0.075,23.797,1,1,0.075,21.272,371,2074999,27749.96,,371_3,3,-78.01,-10.35,3,-78.01,-10.35,Serving Beam,,369,-89.02,-11.00,370,-102.96,-15.36,,,,,,,,,,0.000,9.607,,0.000,9.077,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,9.64,,,0.075,33.404,0.075,30.349,,,,,,,,
2023-03-01 16:07:34.500000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.49,,,,,-65.00,62.00,-0.74,-5.12,-28.00,,,,,,,,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.49,4,4.00,,8,34.75,,0.072,21.890,1,1,0.072,19.623,,,,,,,,,,,,,-23.00,,,,,,,,,,,,,,,,0.000,11.732,,0.000,10.402,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,11.11,,,0.072,33.622,0.072,30.024,0.000,25.627,0.000,25.496,,,,
2023-03-01 16:07:34.600000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.13,-10.37,,3,-66.13,-10.37,Serving Beam,-65.00,62.00,-0.17,-5.06,,,369,-86.08,-11.52,370,-100.25,-13.88,0.00,5.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.03,4,4.00,,66,44.37,,0.050,35.206,1,1,0.050,33.273,371,2074999,27749.96,,371_3,3,-78.01,-10.35,3,-78.01,-10.35,Serving Beam,,369,-89.02,-11.00,370,-102.96,-15.36,,,,,,,,,,0.000,1.153,,0.000,1.153,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,5.71,,,0.050,36.360,0.050,34.426,,,,,,,,
2023-03-01 16:07:34.700000,-71.089630,42.334789,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.75,,,,,-65.00,62.00,-0.27,-4.97,,,,,,,,,0.00,11.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.08,4,4.00,,58,40.42,,0.067,30.576,1,1,0.067,26.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,9.394,,0.000,8.785,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,11.54,,,0.067,39.969,0.067,35.454,,,,,,,,
2023-03-01 16:07:34.800000,-71.089630,42.334789,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.12,-10.37,25.33,3,-66.12,-10.37,Serving Beam,-65.00,62.00,-1.38,-4.76,-28.00,,369,-86.16,-11.44,370,-99.76,-13.58,0.00,12.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.49,4,4.00,,50,29.43,,0.052,18.875,1,1,0.052,16.518,371,2074999,27749.96,,371_3,3,-78.01,-10.35,3,-78.01,-10.35,Serving Beam,-23.00,369,-89.02,-11.00,370,-101.99,-16.08,,,,,,,,,,0.000,13.757,,0.000,12.157,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL 2CA,0.00,13.27,,,0.052,32.631,0.052,28.675,,,,,0.000,25.497,0,1593540
