TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:42:12.100000,-71.089958,42.334618,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-68.16,-10.40,22.62,3,-68.16,-10.40,Serving Beam,-67.00,64.00,,,,,369,-79.00,-10.30,370,-107.09,-17.06,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,0.000,0.000,0,0
2023-03-01 15:42:12.200000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.61,,,,,-67.00,64.00,,-2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:12.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:12,0,0,0.00,1.11,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-68.30,-10.39,,3,-68.30,-10.39,Serving Beam,-67.00,64.00,,-2.00,,,369,-78.77,-10.32,370,-107.09,-17.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:12.400000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-68.34,-10.39,,3,-68.34,-10.39,Serving Beam,-67.00,64.00,,,,,369,-78.30,-10.30,370,-107.09,-17.06,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:12.500000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,18.76,,,,,-67.00,64.00,,-2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:12.600000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-67.98,-10.38,,3,-67.98,-10.38,Serving Beam,-66.63,64.00,,,,,369,-79.59,-10.34,370,-107.09,-17.06,,0.00,,,1,1.00,,SMSL,,,5,5.00,,,,8,8.00,,0.000,0.070,,1,0.000,0.070,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.070,0.000,0.070,,,,,0.000,0.000,0,0
2023-03-01 15:42:12.700000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-66.00,64.00,-10.00,-2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:12.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-67.45,-10.36,,3,-67.45,-10.36,Serving Beam,-66.00,64.00,,-2.00,,,369,-79.83,-10.33,370,-108.19,-18.74,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:12.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.43,,,,,-66.00,64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:13.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA,,,371,2,3,11,11,2073333,27650.00,120kHz,3,20,148,371_3,3,-67.34,-10.36,,3,-67.34,-10.36,Serving Beam,-66.00,63.50,,-2.00,,-2.76,369,-80.54,-10.36,370,-108.19,-18.74,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:13.100000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.30,-10.36,24.80,3,-67.30,-10.36,Serving Beam,-66.00,63.00,,-3.00,,,369,-81.02,-10.41,370,-108.19,-18.74,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:13.200000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,20.48,,,,,-66.00,63.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:13.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:14,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.68,-10.36,,3,-67.68,-10.36,Serving Beam,-66.00,63.00,,-3.00,,,369,-81.23,-10.45,370,-108.19,-18.74,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:13.400000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-66.00,64.00,,-2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:13.500000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.92,-10.35,20.74,3,-67.92,-10.35,Serving Beam,-67.00,63.33,,-2.00,,,369,-81.77,-10.48,370,-108.19,-18.74,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 15:42:13.600000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-66.29,63.00,-9.00,-3.00,,,,,,,,,,0.00,,,1,1.00,,SMSL,,,6,6.00,,,,8,8.00,,0.000,0.019,,1,0.000,0.019,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.019,0.000,0.019,,,,,0.000,0.000,0,0
2023-03-01 15:42:13.700000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.61,-10.38,20.97,3,-67.61,-10.38,Serving Beam,-66.00,63.00,,-3.00,,,369,-82.12,-10.52,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:13.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.54,-10.35,14.28,3,-67.54,-10.35,Serving Beam,-66.00,63.00,,-3.00,,,369,-82.18,-10.51,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:13.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-66.00,63.00,,-3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:14.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.49,-10.37,19.87,3,-67.49,-10.37,Serving Beam,-66.00,62.33,,,,-4.05,369,-82.35,-10.54,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,0.00,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 15:42:14.100000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.29,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:14.200000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.02,-10.37,18.47,3,-67.02,-10.37,Serving Beam,-65.00,62.00,,-4.00,,,369,-82.04,-10.53,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:14.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:14,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.64,-10.35,26.98,3,-66.64,-10.35,Serving Beam,-65.00,62.00,,-4.00,,,369,-83.16,-10.53,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:14.400000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:14.500000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.17,-10.36,,3,-66.17,-10.36,Serving Beam,-64.00,62.00,,,,,369,-84.04,-10.46,370,-106.53,-16.40,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 15:42:14.600000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.94,,,,,-64.00,61.67,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:14.700000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.93,-10.37,,3,-65.93,-10.37,Serving Beam,-64.00,61.00,-10.00,-5.00,,,369,-83.95,-10.46,370,-106.52,-16.39,,0.00,,,1,1.00,,SMSL,,,7,7.00,,,,8,8.00,,0.000,0.034,,1,0.000,0.034,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.034,0.000,0.034,,,,,,,,
2023-03-01 15:42:14.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.65,-10.35,24.94,3,-66.65,-10.35,Serving Beam,-65.41,63.00,,-5.00,,,369,-82.43,-10.52,370,-106.52,-16.39,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:14.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-67.00,63.00,,-3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:15.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.23,-10.36,25.63,3,-67.23,-10.36,Serving Beam,-66.36,63.00,,,,-3.86,369,-82.83,-10.60,370,-103.91,-15.30,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,4.36,13,11.25,4,4.00,0.04,8,8.00,0.02,0.082,0.260,1,1,0.082,0.260,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,0.04,0.02,0.082,0.260,0.082,0.260,0.060,0.028,0.122,0.026,,,,
