TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:33:48.700000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.87,,,,,-65.00,62.00,0.45,-5.21,,,,,,,,,0.00,10.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.98,4,4.00,,66,57.78,,0.100,130.148,1,1,0.100,118.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,159.300,,0.000,144.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.44,,,0.100,289.449,0.100,263.243,,,,,,,,
2023-03-03 20:33:48.800000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.59,-10.39,22.67,26,-66.59,-10.39,Serving Beam,-65.00,62.00,0.43,-5.26,-33.00,,369,-87.80,-12.44,370,-102.85,-16.19,0.00,5.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.01,4,4.00,,66,60.02,,0.081,129.136,1,1,0.081,123.503,371,2074999,27749.96,,371_3,3,-81.73,-10.41,3,-81.73,-10.41,Serving Beam,-26.00,369,-95.06,-14.27,370,-104.30,-14.77,,,,,,,,,0.000,148.159,,0.000,135.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.43,,,0.081,277.295,0.081,259.500,,,,,,,,
2023-03-03 20:33:48.900000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.57,-10.38,23.14,26,-66.57,-10.38,Serving Beam,-65.00,62.00,0.50,-5.26,,,369,-87.55,-12.79,,,,0.00,10.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.03,4,4.00,,66,57.62,,0.100,135.497,1,1,0.100,120.459,371,2074999,27749.96,,371_3,3,-81.73,-10.41,3,-81.73,-10.41,Serving Beam,,369,-94.12,-13.57,370,-104.30,-14.77,,,,,,,,,0.000,163.472,,0.000,145.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.70,,,0.100,298.969,0.100,266.137,,,,,0.000,3335.949,0,208496808
2023-03-03 20:33:49.000000,-71.089958,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,22.18,,,,,-65.00,62.00,0.62,-5.24,,16.85,,,,,,,0.00,9.49,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.04,4,4.00,1.11,66,59.45,10.26,0.097,131.442,1,1,0.097,119.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,156.719,,0.000,139.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.89,1.11,22.56,0.097,288.161,0.097,259.025,0.000,262.727,0.000,333.277,,,,
2023-03-03 20:33:49.100000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.46,-10.37,23.88,26,-66.46,-10.37,Serving Beam,-65.00,62.00,0.52,-5.17,-33.00,,369,-87.17,-14.09,,,,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,66,58.97,,0.100,135.973,1,1,0.100,124.236,371,2074999,27749.96,,371_3,3,-81.73,-10.41,3,-81.73,-10.41,Serving Beam,-26.00,369,-94.12,-13.57,370,-104.30,-14.77,,,,,,,,,0.000,162.039,,0.000,148.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.11,,,0.100,298.012,0.100,272.916,,,,,,,,
2023-03-03 20:33:49.200000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.42,-10.37,24.09,26,-66.42,-10.37,Serving Beam,-65.00,62.00,0.50,-5.21,,,369,-86.98,-14.04,,,,0.00,10.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,66,57.61,,0.100,128.843,1,1,0.100,116.313,371,2074999,27749.96,,371_3,3,-81.58,-10.38,3,-81.58,-10.38,Serving Beam,,369,-94.12,-13.57,370,-103.84,-13.13,,,,,,,,,0.000,156.680,,0.000,143.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.13,,,0.100,285.523,0.100,259.611,,,,,,,,
2023-03-03 20:33:49.300000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.76,,,,,-65.00,62.00,0.44,-5.08,,,,,,,,,0.00,9.62,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.70,4,4.00,,66,57.22,,0.064,131.444,1,1,0.064,121.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,159.696,,0.000,145.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.21,,,0.064,291.139,0.064,266.734,,,,,,,,
2023-03-03 20:33:49.400000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.48,-10.37,23.47,26,-66.48,-10.37,Serving Beam,-65.00,62.00,0.40,-4.85,-33.00,,369,-87.12,-14.57,370,-105.00,-18.21,0.00,8.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.94,4,4.00,,66,57.49,,0.056,126.099,1,1,0.056,117.280,371,2074999,27749.96,,371_3,3,-81.58,-10.38,3,-81.58,-10.38,Serving Beam,-26.00,369,-94.12,-13.57,370,-103.84,-13.13,,,,,,,,,0.000,160.006,,0.000,144.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.09,,,0.056,286.105,0.056,261.423,,,,,0.000,3372.985,0,211233204
2023-03-03 20:33:49.500000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.84,,,,,-65.00,62.00,0.44,-5.31,,,,,,,,,0.00,7.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,66,57.70,,0.083,132.110,1,1,0.083,122.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,159.112,,0.000,144.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.25,,,0.083,291.222,0.083,267.108,0.000,266.403,0.000,341.989,,,,
2023-03-03 20:33:49.600000,-71.089958,42.334702,-71.089960,42.334700,20:33:49,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.57,-10.37,22.78,26,-66.57,-10.37,Serving Beam,-65.00,62.00,0.35,-5.21,,,369,-87.48,-13.98,370,-105.27,-18.04,0.00,10.42,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.03,4,4.05,,66,56.99,,0.101,131.907,1,1,0.101,119.893,371,2074999,27749.96,,371_3,3,-81.58,-10.38,3,-81.58,-10.38,Serving Beam,,369,-94.12,-13.57,370,-102.02,-13.72,,,,,,,,,0.000,160.139,,0.000,142.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.58,,,0.101,292.046,0.101,262.123,,,,,,,,
2023-03-03 20:33:49.700000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.60,-10.36,24.20,26,-66.60,-10.36,Serving Beam,-65.00,62.00,0.63,-5.22,-33.00,,369,-87.71,-13.03,370,-105.02,-18.17,0.00,7.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,66,59.54,,0.100,135.969,1,1,0.100,124.829,371,2074999,27749.96,,371_3,3,-81.58,-10.38,3,-81.58,-10.38,Serving Beam,-26.00,369,-96.26,-14.31,370,-102.02,-13.72,,,,,,,,,0.000,162.319,,0.000,151.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.27,,,0.100,298.288,0.100,275.838,,,,,,,,
2023-03-03 20:33:49.800000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.48,,,,,-65.00,62.00,0.41,-5.24,,,,,,,,,0.00,11.03,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,57.54,,0.078,133.203,1,1,0.078,118.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,162.787,,0.000,142.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.49,,,0.078,295.990,0.078,261.523,,,,,,,,
2023-03-03 20:33:49.900000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.60,-10.38,24.27,26,-66.60,-10.38,Serving Beam,-65.00,62.00,0.35,-5.16,,,369,-87.66,-14.15,370,-103.84,-17.48,0.00,6.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,64,56.70,,0.100,127.485,1,1,0.100,120.127,371,2074999,27749.96,,371_3,3,-81.58,-10.38,3,-81.58,-10.38,Serving Beam,,369,-96.26,-14.31,370,-102.02,-13.72,,,,,,,,,0.000,157.792,,0.000,147.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.37,,,0.100,285.277,0.100,267.176,,,,,0.000,3345.538,0,208677924
2023-03-03 20:33:50.000000,-71.089958,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.56,-10.38,22.63,26,-66.56,-10.38,Serving Beam,-65.00,62.00,0.40,-5.25,,16.54,369,-87.61,-13.72,370,-103.09,-16.32,0.00,11.73,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.04,4,4.00,1.21,66,56.67,10.28,0.100,131.329,1,1,0.100,116.808,371,2074999,27749.96,,371_3,3,-81.70,-10.41,3,-81.70,-10.41,Serving Beam,,369,-96.26,-14.31,370,-102.02,-13.72,,,,,,,,,0.000,161.403,,0.000,143.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.21,1.21,22.59,0.100,292.732,0.100,260.169,0.000,263.903,0.000,322.046,,,,
2023-03-03 20:33:50.100000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.45,,,,,-65.00,62.00,0.39,-5.11,-33.00,,,,,,,,0.00,9.49,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.76,4,4.00,,66,56.78,,0.097,128.261,1,1,0.097,118.381,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,0.000,161.063,,0.000,146.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.93,,,0.097,289.324,0.097,265.214,,,,,,,,
2023-03-03 20:33:50.200000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.55,-10.37,23.83,26,-66.55,-10.37,Serving Beam,-65.00,62.00,0.38,-5.24,,,369,-87.38,-12.86,370,-103.44,-16.45,0.00,8.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,64,56.66,,0.100,126.284,1,1,0.100,116.687,371,2074999,27749.96,,371_26,26,-80.38,-10.32,26,-80.38,-10.32,Serving Beam,,369,-94.45,-16.55,370,-102.02,-13.72,,,,,,,,,0.000,156.011,,0.000,140.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.78,,,0.100,282.295,0.100,257.342,,,,,,,,
2023-03-03 20:33:50.300000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.96,,,,,-65.00,62.00,0.41,-5.11,,,,,,,,,0.00,5.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,58.40,,0.067,133.735,1,1,0.067,126.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,163.045,,0.000,146.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.72,,,0.067,296.781,0.067,273.703,,,,,,,,
2023-03-03 20:33:50.400000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.54,-10.37,23.26,26,-66.54,-10.37,Serving Beam,-65.00,62.00,0.60,-4.77,-29.00,,369,-87.38,-12.65,370,-103.76,-16.63,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.05,4,4.00,,66,58.60,,0.058,133.542,1,1,0.058,121.168,371,2074999,27749.96,,371_26,26,-80.11,-10.36,26,-80.11,-10.36,Serving Beam,-22.00,369,-94.45,-16.55,370,-101.49,-13.12,,,,,,,,,0.000,160.058,,0.000,145.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.31,,,0.058,293.600,0.058,266.698,,,,,0.000,3426.277,0,214142292
2023-03-03 20:33:50.500000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.44,-10.34,23.46,26,-66.44,-10.34,Serving Beam,-65.00,62.00,0.57,-5.17,,,369,-87.41,-12.32,370,-103.39,-16.91,0.00,9.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,58.80,,0.083,135.202,1,1,0.083,123.305,371,2074999,27749.96,,371_26,26,-80.11,-10.36,26,-80.11,-10.36,Serving Beam,,369,-94.45,-16.55,,,,,,,,,,,,0.000,162.781,,0.000,147.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.43,,,0.083,297.983,0.083,270.431,0.000,267.416,0.000,339.766,,,,
2023-03-03 20:33:50.600000,-71.089958,42.334702,-71.089960,42.334700,20:33:50,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,23.91,,,,,-65.00,62.00,0.47,-5.26,,,,,,,,,0.00,7.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.05,4,4.00,,66,58.57,,0.100,133.519,1,1,0.100,122.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,159.937,,0.000,145.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.25,,,0.100,293.456,0.100,268.152,,,,,,,,
2023-03-03 20:33:50.700000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.49,-10.37,22.64,26,-66.49,-10.37,Serving Beam,-65.00,62.00,0.60,-5.19,-29.00,,369,-87.30,-12.88,,,,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.06,4,4.00,,66,59.28,,0.100,134.690,1,1,0.100,121.917,371,2074999,27749.96,,371_26,26,-80.11,-10.36,26,-80.11,-10.36,Serving Beam,-22.00,369,-94.45,-16.55,370,-112.52,-17.75,,,,,,,,,0.000,159.072,,0.000,144.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.31,,,0.100,293.762,0.100,266.543,,,,,,,,
2023-03-03 20:33:50.800000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.49,-10.38,22.99,26,-66.49,-10.38,Serving Beam,-65.00,62.00,0.65,-5.17,,,369,-87.24,-13.34,370,-103.88,-17.88,0.00,9.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.04,4,4.00,,66,59.27,,0.081,130.940,1,1,0.081,118.544,371,2074999,27749.96,,371_26,26,-80.11,-10.36,26,-80.11,-10.36,Serving Beam,,369,-94.45,-16.55,370,-112.52,-17.75,,,,,,,,,0.000,158.804,,0.000,142.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.83,,,0.081,289.744,0.081,261.055,,,,,,,,
2023-03-03 20:33:50.900000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.28,,,,,-65.00,62.00,0.45,-5.21,,,,,,,,,0.00,10.87,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,56.70,,0.097,130.660,1,1,0.097,117.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,159.087,,0.000,145.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.64,,,0.097,289.747,0.097,263.050,,,,,0.000,3342.002,0,209292876
2023-03-03 20:33:51.000000,-71.089958,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.59,-10.39,22.13,26,-66.59,-10.39,Serving Beam,-65.00,62.00,0.33,-5.18,-29.00,16.96,369,-87.12,-12.48,370,-103.62,-17.34,0.00,8.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.96,4,4.00,1.12,66,57.05,10.76,0.100,133.961,1,1,0.100,122.184,371,2074999,27749.96,,371_26,26,-80.11,-10.36,26,-80.11,-10.36,Serving Beam,-22.00,369,-94.30,-18.50,370,-112.52,-17.75,,,,,,,,,0.000,163.601,,0.000,147.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.97,1.12,23.19,0.100,297.562,0.100,270.048,0.000,265.951,0.000,341.500,,,,
2023-03-03 20:33:51.100000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.62,,,,,-65.00,62.00,0.38,-5.12,,,,,,,,,0.00,7.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.88,4,4.00,,66,58.18,,0.100,131.083,1,1,0.100,121.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,158.178,,0.000,142.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.68,,,0.100,289.261,0.100,263.708,,,,,,,,
2023-03-03 20:33:51.200000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.55,-10.39,23.74,26,-66.55,-10.39,Serving Beam,-65.00,62.00,0.50,-5.21,,,369,-86.84,-12.01,370,-103.62,-16.41,0.00,9.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,57.34,,0.102,133.006,1,1,0.102,120.994,371,2074999,27749.96,,371_3,3,-81.45,-10.41,3,-81.45,-10.41,Serving Beam,,369,-94.30,-18.50,370,-112.52,-17.75,,,,,,,,,0.000,161.038,,0.000,145.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.59,,,0.102,294.044,0.102,266.218,,,,,,,,
2023-03-03 20:33:51.300000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.55,-10.38,24.63,26,-66.55,-10.38,Serving Beam,-65.00,62.00,0.57,-5.19,,,369,-86.98,-12.15,370,-102.91,-16.37,0.00,9.03,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.02,4,4.00,,66,58.84,,0.071,134.923,1,1,0.071,123.643,371,2074999,27749.96,,371_3,3,-81.45,-10.41,3,-81.45,-10.41,Serving Beam,,369,-94.30,-18.50,370,-112.52,-17.75,,,,,,,,,0.000,158.562,,0.000,140.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.86,,,0.071,293.485,0.071,264.592,,,,,,,,
2023-03-03 20:33:51.400000,-71.089958,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.23,,,,,-65.00,62.00,0.40,-5.00,-33.00,,,,,,,,0.00,11.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.98,4,4.00,,66,57.10,,0.058,132.385,1,1,0.058,119.136,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,0.000,160.519,,0.000,146.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.82,,,0.058,292.904,0.058,265.776,,,,,0.000,3418.152,0,213207228
2023-03-03 20:33:51.500000,-71.089958,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.59,-10.38,22.70,26,-66.59,-10.38,Serving Beam,-65.00,62.00,0.41,-5.03,,,369,-87.83,-12.45,370,-102.41,-15.38,0.00,5.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.92,4,4.00,,66,58.29,,0.071,133.526,1,1,0.071,126.751,371,2074999,27749.96,,371_3,3,-81.45,-10.41,3,-81.45,-10.41,Serving Beam,,369,-91.98,-13.02,370,-113.81,-20.44,,,,,,,,,0.000,160.671,,0.000,146.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.03,,,0.071,294.196,0.071,273.654,0.000,275.054,0.000,349.088,,,,
