TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:01:17.000000,-71.089859,42.334751,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 16:01:17.100000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.56,-10.39,25.39,3,-66.56,-10.39,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,-4.14,-21.00,,369,-82.52,-10.44,417,-102.01,-18.59,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.010,0.017,615,1038
2023-03-01 16:01:17.200000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.92,,,,,-65.00,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 16:01:17.300000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.44,-10.36,,3,-66.44,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-82.87,-10.56,370,-101.10,-14.73,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:17.400000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:17.500000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.34,-10.34,,3,-66.34,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,,,,369,-83.15,-10.65,417,-102.01,-18.59,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 16:01:17.600000,-71.089859,42.334751,-71.089860,42.334750,16:01:17,0,0,0.00,,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.36,-10.35,25.03,3,-66.36,-10.35,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-83.23,-10.67,417,-102.01,-18.59,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:01:17.700000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:17.800000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.40,-10.34,,3,-66.40,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,,,,369,-83.34,-10.65,370,-101.58,-15.39,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 16:01:17.900000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.94,-10.34,23.45,3,-65.94,-10.34,Serving Beam,-64.25,62.00,,,,,,,,,,,,,,,-4.00,,,369,-83.37,-10.64,417,-102.01,-18.59,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:18.000000,-71.089859,42.334751,,,,,,,,,,,5G-NR_NSA,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,62.00,,,,,,,,,,,,,,,,,-4.24,,,,,,,,,,,,,,,,,,,,,0.01,,,0.00,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.01,0.00,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 16:01:18.100000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.75,-10.34,,3,-65.75,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-84.04,-11.05,417,-102.51,-17.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:01:18.200000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.86,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:18.300000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.70,-10.34,,3,-65.70,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,,,,369,-85.13,-11.06,370,-102.41,-15.84,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 16:01:18.400000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:18.500000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,,,,
2023-03-01 16:01:18.600000,-71.089859,42.334751,-71.089860,42.334750,16:01:18,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 16:01:18.700000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.66,-10.33,23.74,3,-65.66,-10.33,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-7.00,-5.00,-21.00,,369,-85.52,-10.94,370,-101.08,-14.53,0.00,33.33,2,2.00,2,1.67,2x2_MIMO,SMDL,0,4.00,27,25.00,4,4.00,,8,8.00,,0.037,0.466,1,1,0.037,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,33.33,,,0.037,0.466,0.037,0.271,,,,,,,,
2023-03-01 16:01:18.800000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.46,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:18.900000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:19.000000,-71.089859,42.334751,,,,,,,,,,,5G-NR_NSA,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.66,-10.33,24.60,3,-65.66,-10.33,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,-4.36,369,-85.30,-10.73,417,-102.51,-17.05,,,,,,,,,,,,,,,0.01,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.01,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 16:01:19.100000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,60,60
2023-03-01 16:01:19.200000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:19.300000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.66,-10.33,,3,-65.66,-10.33,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,,,,369,-85.30,-10.73,417,-102.51,-17.05,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:19.400000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:19.500000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.002,,,,
2023-03-01 16:01:19.600000,-71.089859,42.334751,-71.089860,42.334750,16:01:19,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.66,-10.33,24.66,3,-65.66,-10.33,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,,,,369,-85.30,-10.73,417,-102.51,-17.05,0.00,33.33,2,2.00,2,1.67,2x2_MIMO,SMDL,0,4.00,27,25.50,4,4.00,,8,8.00,,0.051,2.531,1,1,0.051,1.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,33.33,,,0.051,2.531,0.051,1.486,,,,,0.000,0.000,0,0
2023-03-01 16:01:19.700000,-71.089859,42.334751,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.26,,,,,-64.00,62.00,,,,,,,,,,,,,,-7.00,-4.65,-24.00,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.88,24,24.00,4,4.00,,8,8.00,,0.034,0.118,1,1,0.034,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.034,0.118,0.034,0.118,,,,,,,,
2023-03-01 16:01:19.800000,-71.089859,42.334751,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.66,-10.33,26.52,3,-65.66,-10.33,Serving Beam,-64.26,62.00,,,,,,,,,,,,,,-7.00,-4.32,,,369,-83.20,-10.59,417,-102.51,-17.05,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:19.900000,-71.089859,42.334755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 16:01:20.000000,-71.089859,42.334755,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,-4.00,,-4.48,,,,,,,,,,,,,,,,,,,,,0.03,,,0.01,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.03,0.01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 16:01:20.100000,-71.089859,42.334755,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.08,-10.40,23.25,3,-66.08,-10.40,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-83.16,-10.59,417,-102.51,-17.05,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.002,0.002,120,120
2023-03-01 16:01:20.300000,-71.089859,42.334755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:20.400000,-71.089859,42.334759,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.16,-10.41,,3,-66.16,-10.41,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,,,,369,-83.16,-10.59,417,-102.51,-17.05,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:20.500000,-71.089859,42.334759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.008,0.008,0.007,0.007,,,,
2023-03-01 16:01:20.600000,-71.089859,42.334759,-71.089860,42.334760,16:01:20,0,0,0.00,1.11,1,2,,,,,,,,,,,,,,,,,,25.41,,,,,-65.00,,,,,,,,,,,,,,,-7.00,-5.20,-24.00,,,,,,,,0.00,16.67,2,2.00,2,1.83,2x2_MIMO,SMDL,0,4.35,24,24.60,4,4.00,,8,8.00,,0.066,1.380,1,1,0.066,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,16.67,,,0.066,1.380,0.066,1.102,,,,,0.004,0.004,240,240
2023-03-01 16:01:20.700000,-71.089859,42.334759,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.16,-10.41,25.56,3,-66.16,-10.41,Serving Beam,-64.95,62.00,,,,,,,,,,,,,,-7.00,-4.78,,,369,-82.85,-10.62,370,-102.66,-16.54,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.88,24,24.00,4,4.00,,8,8.00,,0.108,0.393,1,1,0.108,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.108,0.393,0.108,0.393,,,,,,,,
2023-03-01 16:01:20.800000,-71.089859,42.334759,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.01,-10.39,23.47,3,-66.01,-10.39,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-7.00,-4.39,,,369,-83.27,-10.58,370,-102.95,-15.78,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:01:20.900000,-71.089859,42.334759,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,3.15,25,25.00,4,4.00,,8,8.00,,0.102,0.227,1,1,0.102,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.102,0.227,0.102,0.227,,,,,,,,
